Registration Number,Operator,Airframe Report Date,Airframe Hours,Airframe Landings,ATA and Code,Tracked By Equipment,Equipment Hours,Equipment Cycles,Equipment Landings,Equipment RIN,Item Type,Requirement Type,Disposition,Group,Description,Reference,Part Number,Serial Number,Work Order,Scheduled,Estimated Work Hours,Notes,Compliance Date,Compliance Hours,Compliance Landings,Compliance Cycles,Compliance RIN,Interval Days,Interval Months,Interval Hours,Interval Landings,Interval Cycles,Interval RIN,Tolerance Months,Tolerance Days,Tolerance Hours,Tolerance Landings,Tolerance Cycles,Tolerance RIN,Next Due Date,Max Next Due Date,Next Due Hours,Max Next Due Hours,Next Due Landings,Max Next Due Landings,Next Due Cycles,Max Next Due Cycles,Next Due RIN,Max Next Due RIN,Remaining Days,Max Remaining Days,Remaining Months,Max Remaining Months,Remaining Hours,Max Remaining Hours ,Remaining Landings,Max Remaining Landings,Remaining Cycles,Max Remaining Cycles,Remaining RIN,Max Remaining RIN,Is Optional,Next Due Status,Aircraft Grounded,Estimated Due Date,Months Since New,Months Since Overhaul,Months Since Repair,Hours Since New,Hours Since Overhaul,Hours Since Repair,Landings Since New,Landings Since Overhaul,Landings Since Repair,Tags,SalesForce Case Number
N251HC,IHC Health Services,2/24/2026,6040.5,16734,63 00[247],Airframe,6040.5,,16734,0,INSPECTION,,,,ROTOR BRAKE SYSTEM [OPT] - ROTOR BRAKE - EXAMINE FOR LEAKS,,,,,,,[30 HOUR WINDOW],10/30/2025,5943.2,16467,,,0,0,400,0,0,0,,,30,,,,,,6343.2,,,,,,,,,,,,302.7,,,,,,,,No,10+ Days,,9/15/2026,,,,,,,,,,,
N251HC,IHC Health Services,2/24/2026,6040.5,16734,63 00[248],Airframe,6040.5,,16734,0,INSPECTION,,,,ROTOR BRAKE SYSTEM [OPT] - DISK FLANGE SUPPORT - EXAMINE FOR SECURITY,,,,,,,[30 HOUR WINDOW],10/30/2025,5943.2,16467,,,0,0,400,0,0,0,,,30,,,,,,6343.2,,,,,,,,,,,,302.7,,,,,,,,No,10+ Days,,9/15/2026,,,,,,,,,,,
N251HC,IHC Health Services,2/24/2026,6040.5,16734,63 00[249],Airframe,6040.5,,16734,0,INSPECTION,,,,ROTOR BRAKE SYSTEM [OPT] - ROTOR BRAKE LININGS - EXAMINE FOR WEAR,,,,,,,[30 HOUR WINDOW],10/30/2025,5943.2,16467,,,0,0,400,0,0,0,,,30,,,,,,6343.2,,,,,,,,,,,,302.7,,,,,,,,No,10+ Days,,9/15/2026,,,,,,,,,,,
N251HC,IHC Health Services,2/24/2026,6040.5,16734,63 01[246],Airframe,6040.5,,16734,0,INSPECTION,,RII,,(RII) MAIN TRANSMISSION - CHANGE OF OIL - SERVICING [63-01],,,,,,,[30 HOUR WINDOW] [3 MOS WINDOW],10/29/2025,5943.2,16467,,,0,12,400,0,0,0,3,,30,,,,10/31/2026,,6343.2,,,,,,,,6,,8,,302.7,,,,,,,,No,10+ Days,,9/15/2026,,,,,,,,,,RII,
N251HC,IHC Health Services,2/24/2026,6040.5,16734,63 03[237],Airframe,6040.5,,16734,0,INSPECTION,,RII,,(RII) FAN DRIVE BELTS - DO A CHECK OF BELT TENSION - SPECIAL INSPECTION [63- 03],,,,,,,[30 HOUR WINDOW] [2 MOS WINDOW],10/30/2025,5943.2,16467,,,0,12,400,0,0,0,2,,30,,,,10/31/2026,,6343.2,,,,,,,,6,,8,,302.7,,,,,,,,No,10+ Days,,9/15/2026,,,,,,,,,,RII,
N251HC,IHC Health Services,2/24/2026,6040.5,16734,63 04[238],Airframe,6040.5,,16734,0,INSPECTION,,,,OIL COOLER FAN ATTACHMENT FLANGES (DISASSEMBLY NOT NECESSARY) - EXAMINE FOR CONDITION - SPECIAL INSPECTION [63-04],,,,,,,[30 HOUR WINDOW] [2 MOS WINDOW],10/29/2025,5943.2,16467,,,0,12,400,0,0,0,2,,30,,,,10/31/2026,,6343.2,,,,,,,,6,,8,,302.7,,,,,,,,No,10+ Days,,9/15/2026,,,,,,,,,,,
N251HC,IHC Health Services,2/24/2026,6040.5,16734,67 02[305],Airframe,6040.5,,16734,0,INSPECTION,,,,MAIN ROTOR SERVO ACTUATOR LEVERS (3 OFF) - APPLY SURFACE PROTECTION - SERVICING [67-02],,,,,,,[30 HOUR WINDOW] [3 MOS WINDOW],10/31/2025,5943.2,16467,,,0,12,400,0,0,0,3,,30,,,,10/31/2026,,6343.2,,,,,,,,6,,8,,302.7,,,,,,,,No,10+ Days,,9/15/2026,,,,,,,,,,,
N251HC,IHC Health Services,2/24/2026,6040.5,16734,67 03[306],Airframe,6040.5,,16734,0,INSPECTION,,,,TAIL ROTOR SERVO ACTUATOR LEVER - APPLY SURFACE PROTECTION - SERVICING [67-03],,,,,,,[30 HOUR WINDOW] [3 MOS WINDOW],10/30/2025,5943.2,16467,,,0,12,400,0,0,0,3,,30,,,,10/31/2026,,6343.2,,,,,,,,6,,8,,302.7,,,,,,,,No,10+ Days,,9/15/2026,,,,,,,,,,,
N251HC,IHC Health Services,2/24/2026,6040.5,16734,71 01[312],Airframe,6040.5,,16734,0,INSPECTION,,,,FUEL AND OIL HOSES - EXAMINE FOR CONDITION & CHAFING - SPECIAL INSPECTION [71-01],,,,,,,[30 HOUR WINDOW] [2 MOS WINDOW],10/28/2025,5943.2,16467,,,0,12,400,0,0,0,2,,30,,,,10/31/2026,,6343.2,,,,,,,,6,,8,,302.7,,,,,,,,No,10+ Days,,9/15/2026,,,,,,,,,,,
N251HC,IHC Health Services,2/24/2026,6040.5,16734,71 02[313],Airframe,6040.5,,16734,0,INSPECTION,,,,"TUBES AND ELECTRICAL WIRING - EXAMINE FOR CONDITION, CHAFING, LEAKS AND SECURITY OF CONNECTIONS - SPECIAL INSPECTION [71-02]",,,,,,,[30 HOUR WINDOW] [2 MOS WINDOW],10/28/2025,5943.2,16467,,,0,12,400,0,0,0,2,,30,,,,10/31/2026,,6343.2,,,,,,,,6,,8,,302.7,,,,,,,,No,10+ Days,,9/15/2026,,,,,,,,,,,
N251HC,IHC Health Services,2/24/2026,6040.5,16734,67 RL67-02.1,Airframe,6040.5,,16734,0,PART,Life Limited,RII,SERVO,(RII) BLUE MAIN ROTOR SERVO ACTUATOR ATTACHMENT - RETIREMENT - #1,,28007GR90,11363,,,,,6/4/2024,5343.9,14631,,,0,0,1000,0,0,0,,,,,,,,,6343.9,,,,,,,,,,,,303.4,,,,,,,,No,10+ Days,,9/15/2026,0,,,0,,,0,,,RII,
N731HC,IHC Health Services,2/20/2026,11.1,0,24 01[22],Airframe,11.1,,0,,PART,None,RII,,(RII) BATTERY (REMOVAL NECESSARY) - DO RECONDITIONING SERVICE - SPECIAL INSPECTION [24-01],,33181-004,12401209,,,,ref AW109SP IETP AMP CH0B-B-24-32-01-00A-520A-A Battery - Remove procedure and CH0B-B-24-32-01-00A-720A-A Battery - Install procedure,9/16/2025,0,,,,0,12,900,0,0,0,2,,30,,,,9/16/2026,,900,,,,,,,,22,,6,,888.9,,,,,,,,No,10+ Days,,9/16/2026,,,,,,,,,,RII,
N731HC,IHC Health Services,2/20/2026,11.1,0,25 90 [40],Airframe,11.1,,0,,INSPECTION,,,,EMERGENCY LOCATOR TRANSMITTER SYSTEM [OPT] - ELT CASE AND ANTENNA - EXAMINE FOR CORRECT INSTALLATION,,,,,,,,9/16/2025,0,,,,0,12,400,0,0,0,,,,,,,9/16/2026,,400,,,,,,,,22,,6,,388.9,,,,,,,,No,10+ Days,,9/16/2026,,,,,,,,,,,
N731HC,IHC Health Services,2/20/2026,11.1,0,25 92[414],Airframe,11.1,,0,,INSPECTION,,,,"WIRE STRIKE PROTECTION SYS [OPT] - UPPER & NOSE CUTTERS - EXAMINE FOR CONDITION, CORROSION, DISTORTION AND DEFECTIVE AND/OR MISSING RIVETS",,,,,,,MAKE SURE NOSE CUTTER IS LOCKED IN FORWARD TITLED POSITION - [30 HOUR WINDOW] [2 MO WINDOW],9/16/2025,0,,,,0,12,400,0,0,0,2,,30,,,,9/16/2026,,400,,,,,,,,22,,6,,388.9,,,,,,,,No,10+ Days,,9/16/2026,,,,,,,,,,,
N731HC,IHC Health Services,2/20/2026,11.1,0,29 01[126/127],Airframe,11.1,,0,,INSPECTION,,,,UTILITY HYDRAULIC SYSTEM ACCUMULATORS (2 OFF) (NOTE 2) - FILL WITH NITROGEN - SERVICING [29-01],0B-A-12-20-03-00A-214A-A 0B-A-12-20-04-00A-214A-A,,,,,,"FOR RETRACTABLE LANDING GEAR ONLY. FOR FIXED LANDING GEAR, REFER TO 0B-B-05-70-27-00A-000A-A
[30 HOUR WINDOW] [3 MOS WINDOW]",9/16/2025,0,,,,0,12,400,0,0,0,3,,30,,,,9/16/2026,,400,,,,,,,,22,,6,,388.9,,,,,,,,No,10+ Days,,9/16/2026,,,,,,,,,,,
N731HC,IHC Health Services,2/20/2026,11.1,0,32 01[143],Airframe,11.1,,0,,INSPECTION,,,,MAIN LANDING GEAR STRUT TORQUE LINKS - GREASE - SERVICING [32-01],,,,,,,[30 HOUR WINDOW] [3 MOS WINDOW],9/16/2025,0,,,,0,12,400,0,0,0,3,,30,,,,9/16/2026,,400,,,,,,,,22,,6,,388.9,,,,,,,,No,10+ Days,,9/16/2026,,,,,,,,,,,
N731HC,IHC Health Services,2/20/2026,11.1,0,32 03a[145/146],Airframe,11.1,,0,,INSPECTION,,,,MAIN LANDING GEAR STRUTS (2 OFF) - FILL WITH NITROGEN - SERVICING [32-03],,,,,,,[30 HOUR WINDOW] [3 MOS WINDOW],9/16/2025,0,,,,0,12,400,0,0,0,3,,30,,,,9/16/2026,,400,,,,,,,,22,,6,,388.9,,,,,,,,No,10+ Days,,9/16/2026,,,,,,,,,,,
N731HC,IHC Health Services,2/20/2026,11.1,0,32 04,Airframe,11.1,,0,,INSPECTION,,,,"MAIN LANDING GEAR (HELICOPTER ON JACKS) - EXAMINE FOR UNUSUAL PLAY, CONDITION, CRACKS, DISTORTION, CORROSION AND SECURITY - SPECIAL INSPECTION [32-04]",0B-A32-11-00-00A-281A-A,,,,,,[30 HOUR WINDOW] [2 MOS WINDOW],9/16/2025,0,,,,0,12,400,0,0,0,2,,30,,,,9/16/2026,,400,,,,,,,,22,,6,,388.9,,,,,,,,No,10+ Days,,9/16/2026,,,,,,,,,,,
N731HC,IHC Health Services,2/20/2026,11.1,0,32 05,Airframe,11.1,,0,,INSPECTION,,,,MAIN LANDING GEAR SHOCK ABSORBER - DO A DIMENSIONAL CHECK OF SHOCK ABSORBER HEIGHT - SPECIAL INSPECTION [32-05],0B-A-32-10-00-00A-361A-A,,,,,,[30 HOUR WINDOW] [2 MOS WINDOW],9/16/2025,0,,,,0,12,400,0,0,0,2,,30,,,,9/16/2026,,400,,,,,,,,22,,6,,388.9,,,,,,,,No,10+ Days,,9/16/2026,,,,,,,,,,,
N731HC,IHC Health Services,2/20/2026,11.1,0,32 90[409],Airframe,11.1,,0,,INSPECTION,,,,"SNOW SKI [OPT] - FITTINGS, RESTRAINT CABLES AND BUNGEE CORDS - EXAMINE FOR DAMAGE AND SECURITY",,,,,,,[30 HOUR WINDOW] [2 MOS WINDOW],9/16/2025,0,,,,0,12,400,0,0,0,2,,30,,,,9/16/2026,,400,,,,,,,,22,,6,,388.9,,,,,,,,No,10+ Days,,9/16/2026,,,,,,,,,,,
N731HC,IHC Health Services,2/20/2026,11.1,0,52 01[170],Airframe,11.1,,0,,INSPECTION,,,,COCKPIT DOOR EMERGENCY RELEASE MECHANISMS - EXAMINE FOR CORRECT OPERATION - SPECIAL INSPECTION [52-01],,,,,,,[30 HOUR WINDOW] [2 MOS WINDOW],9/16/2025,0,,,,0,12,400,0,0,0,2,,30,,,,9/16/2026,,400,,,,,,,,22,,6,,388.9,,,,,,,,No,10+ Days,,9/16/2026,,,,,,,,,,,
N731HC,IHC Health Services,2/20/2026,11.1,0,52 02[172],Airframe,11.1,,0,,INSPECTION,,,,"MAINTENANCE STEPS & RESTRAINT CABLES - EXAMINE FOR CONDITION, SECURITY & INTEGRITY - SPECIAL INSPECTION [52-02]",,,,,,,[30 HOUR WINDOW] [2 MOS WINDOW],9/16/2025,0,,,,0,12,400,0,0,0,2,,30,,,,9/16/2026,,400,,,,,,,,22,,6,,388.9,,,,,,,,No,10+ Days,,9/16/2026,,,,,,,,,,,
N731HC,IHC Health Services,2/20/2026,11.1,0,53 02[173],Airframe,11.1,,0,,INSPECTION,,,,"TAIL BOOM INTERNAL AREA (ADJACENT ATTACHMENT POINTS) AND RELATED FUSELAGE BRACKETS - EXAMINE FOR CRACKS, CORROSION AND DISTORTION - SPECIAL INSPECTION [53-02]",,,,,,,[30 HOUR WINDOW] [2 MOS WINDOW],9/16/2025,0,,,,0,12,400,0,0,0,2,,30,,,,9/16/2026,,400,,,,,,,,22,,6,,388.9,,,,,,,,No,10+ Days,,9/16/2026,,,,,,,,,,,
N731HC,IHC Health Services,2/20/2026,11.1,0,53 03[174],Airframe,11.1,,0,,INSPECTION,,,,"TAIL BOOM INTERNAL AREA STABILIZER ATTACHMENT AREA AND RELATED LOCKING SYSTEM - EXAMINE FOR SECURITY AND CRACKS. EXAMINE ADJACENT AREAS FOR DISTORTION, CRACKS AND DEFECTIVE AND/OR MISSING RIVETS - SPECIAL INSPECTION [53-03]",,,,,,,[30 HOUR WINDOW] [2 MOS WINDOW],9/16/2025,0,,,,0,12,400,0,0,0,2,,30,,,,9/16/2026,,400,,,,,,,,22,,6,,388.9,,,,,,,,No,10+ Days,,9/16/2026,,,,,,,,,,,
N731HC,IHC Health Services,2/20/2026,11.1,0,53 04[175],Airframe,11.1,,0,,INSPECTION,,,,INTERNAL SURFACE OF STRUCTURE BELOW ENGINE MOUNT FITTINGS (LEFT SIDE OF ENGINE 1 AND RIGHT SIDE OF ENGINE 2) - EXAMINE FOR CRACKS - SPECIAL INSPECTION [53-04],,,,,,,[30 HOUR WINDOW] [2 MOS WINDOW],9/16/2025,0,,,,0,12,400,0,0,0,2,,30,,,,9/16/2026,,400,,,,,,,,22,,6,,388.9,,,,,,,,No,10+ Days,,9/16/2026,,,,,,,,,,,
N731HC,IHC Health Services,2/20/2026,11.1,0,53 06[189],Airframe,11.1,,0,,INSPECTION,,,,"FUSELAGE EXTERNAL SURFACES - EXAMINE FOR CONDITION, CRACKS, CORROSION, DISTORTION, DEFECTIVE AND/OR MISSING RIVETS INSPECTION INCLUDES VISIBLE PARTS OF ALL ANTENNAS INSTALLATIONS AND THEIR SUPPORTS, GASKETS AND BONDING DEVICES FOR CORROSION, GOOD CONDITION AND PROPER ADHESION TO THE FUSELAGE - SPECIAL INSPECTION [53-06]",,,,,,,[30 HOUR WINDOW] [2 MOS WINDOW],9/16/2025,0,,,,0,12,400,0,0,0,2,,30,,,,9/16/2026,,400,,,,,,,,22,,6,,388.9,,,,,,,,No,10+ Days,,9/16/2026,,,,,,,,,,,
N731HC,IHC Health Services,2/20/2026,11.1,0,53 08[191],Airframe,11.1,,0,,INSPECTION,,,,"STABILIZERS - EXAMINE FOR CONDITION, DENTS, CORROSION, DEFECTIVE AND/OR MISSING RIVETS - SPECIAL INSPECTION [53-08]",,,,,,,[30 HOUR WINDOW] [2 MOS WINDOW],9/16/2025,0,,,,0,12,400,0,0,0,2,,30,,,,9/16/2026,,400,,,,,,,,22,,6,,388.9,,,,,,,,No,10+ Days,,9/16/2026,,,,,,,,,,,
N731HC,IHC Health Services,2/20/2026,11.1,0,53 10[425/426],Airframe,11.1,,0,,INSPECTION,,,,"FUSELAGE STRUCTURE AT STA 4460 (109-0344-23-101/102 AND 109-0332-34-101/102 AND 109-0332-34-101/102) - EXAMINE FOR CRACKS, DENTS, MISSING OR LOOSE RIVETS & SCREWS - SPECIAL INSPECTION [53-10]",,,,,,,[30 HOUR WINDOW] [2 MOS WINDOW],9/16/2025,0,,,,0,12,400,0,0,0,2,,30,,,,9/16/2026,,400,,,,,,,,22,,6,,388.9,,,,,,,,No,10+ Days,,9/16/2026,,,,,,,,,,,
N731HC,IHC Health Services,2/20/2026,11.1,0,53 11[427],Airframe,11.1,,0,,INSPECTION,,,,"FUSELAGE STRUCTURE AT STA 4327 (109-0332-07-101/102) - EXAMINE FOR CRACKS, DENTS, MISSING OR LOOSE RIVETS & SCREWS - SPECIAL INSPECTION [53-11]",,,,,,,[30 HOUR WINDOW] [2 MOS WINDOW],9/16/2025,0,,,,0,12,400,0,0,0,2,,30,,,,9/16/2026,,400,,,,,,,,22,,6,,388.9,,,,,,,,No,10+ Days,,9/16/2026,,,,,,,,,,,
N731HC,IHC Health Services,2/20/2026,11.1,0,53 12[428],Airframe,11.1,,0,,INSPECTION,,,,"FUSELAGE STRUCTURE AT STA 2164.8 (109-0332-29-103/104) - EXAMINE FOR CRACKS, DENTS, MISSING OR LOOSE RIVETS & SCREWS - SPECIAL INSPECTION [53-12]",,,,,,,[30 HOUR WINDOW] [2 MOS WINDOW],9/16/2025,0,,,,0,12,400,0,0,0,2,,30,,,,9/16/2026,,400,,,,,,,,22,,6,,388.9,,,,,,,,No,10+ Days,,9/16/2026,,,,,,,,,,,
N731HC,IHC Health Services,2/20/2026,11.1,0,63 01[246],Airframe,11.1,,0,,INSPECTION,,RII,,(RII) MAIN TRANSMISSION - CHANGE OF OIL - SERVICING [63-01],,,,,,,,9/16/2025,0,,,,0,12,400,0,0,0,3,,30,,,,9/16/2026,,400,,,,,,,,22,,6,,388.9,,,,,,,,No,10+ Days,,9/16/2026,,,,,,,,,,RII,
N731HC,IHC Health Services,2/20/2026,11.1,0,63 03[237],Airframe,11.1,,0,,INSPECTION,,RII,,(RII) FAN DRIVE BELTS - DO A CHECK OF BELT TENSION - SPECIAL INSPECTION [63-03],,,,,,,[30 HOUR WINDOW] [2 MOS WINDOW],9/16/2025,0,,,,0,12,400,0,0,0,2,,30,,,,9/16/2026,,400,,,,,,,,22,,6,,388.9,,,,,,,,No,10+ Days,,9/16/2026,,,,,,,,,,RII,
N731HC,IHC Health Services,2/20/2026,11.1,0,63 04[238],Airframe,11.1,,0,,INSPECTION,,,,OIL COOLER FAN ATTACHMENT FLANGES (DISASSEMBLY NOT NECESSARY) - EXAMINE FOR CONDITION - SPECIAL INSPECTION [63-04],,,,,,,[30 HOUR WINDOW] [2 MOS WINDOW],9/16/2025,0,,,,0,12,400,0,0,0,2,,30,,,,9/16/2026,,400,,,,,,,,22,,6,,388.9,,,,,,,,No,10+ Days,,9/16/2026,,,,,,,,,,,
N731HC,IHC Health Services,2/20/2026,11.1,0,67 02[305],Airframe,11.1,,0,,INSPECTION,,,,MAIN ROTOR SERVO ACTUATOR LEVERS (3 OFF) - APPLY SURFACE PROTECTION - SERVICING [67-02],,,,,,,[30 HOUR WINDOW] [3 MOS WINDOW],9/16/2025,0,,,,0,12,400,0,0,0,3,,30,,,,9/16/2026,,400,,,,,,,,22,,6,,388.9,,,,,,,,No,10+ Days,,9/16/2026,,,,,,,,,,,
N731HC,IHC Health Services,2/20/2026,11.1,0,67 03[306],Airframe,11.1,,0,,INSPECTION,,,,TAIL ROTOR SERVO ACTUATOR LEVER - APPLY SURFACE PROTECTION - SERVICING [67-03],,,,,,,[30 HOUR WINDOW] [3 MOS WINDOW],9/16/2025,0,,,,0,12,400,0,0,0,3,,30,,,,9/16/2026,,400,,,,,,,,22,,6,,388.9,,,,,,,,No,10+ Days,,9/16/2026,,,,,,,,,,,
N731HC,IHC Health Services,2/20/2026,11.1,0,71 01[312],Airframe,11.1,,0,,INSPECTION,,,,FUEL AND OIL HOSES - EXAMINE FOR CONDITION AND CHAFING - SPECIAL INSPECTION [71-01],,,,,,,[30 HOUR WINDOW] [2 MOS WINDOW],9/16/2025,0,,,,0,12,400,0,0,0,2,,30,,,,9/16/2026,,400,,,,,,,,22,,6,,388.9,,,,,,,,No,10+ Days,,9/16/2026,,,,,,,,,,,
N731HC,IHC Health Services,2/20/2026,11.1,0,71 02[313],Airframe,11.1,,0,,INSPECTION,,,,"TUBES AND ELECTRICAL WIRING - EXAMINE FOR CONDITION, CHAFING, LEAKS AND SECURITY OF CONNECTIONS - SPECIAL INSPECTION [71-02]",,,,,,,[30 HOUR WINDOW] [2 MOS WINDOW],9/16/2025,0,,,,0,12,400,0,0,0,2,,30,,,,9/16/2026,,400,,,,,,,,22,,6,,388.9,,,,,,,,No,10+ Days,,9/16/2026,,,,,,,,,,,
N731HC,IHC Health Services,2/20/2026,11.1,0,71 1002,Airframe,11.1,,0,,INSPECTION,,,,INLET BARRIER FILTER CONDITIONAL INSPECTION/CLEANING,,,,,,,"Removed barrier filters P/N: 124300-101 S/N: 0069, P/N: 124300-102 S/N: 0157, bypass filters P/N:124375-101 S/N: 0497, 0498. Installed cleaned and oiled filters P/N: 124300-101 S/N: 0126, P/N: 124300-102 S/N: 0127, bypass filters P/N:124375-101 S/N: 0288,0289. Ref. AFS-AA109-IBF-ICA.",9/16/2025,0,,,,0,12,300,0,0,0,,12,30,,,,9/16/2026,,300,,,,,,,,22,,6,,288.9,,,,,,,,No,10+ Days,,9/16/2026,,,,,,,,,,,
N731HC,IHC Health Services,2/20/2026,11.1,0,71 1004,Airframe,11.1,,0,,INSPECTION,,,,INLET BARRIER SYSTEM STRUCTURAL AND ELECTRICAL COMPONENTS VISUAL INSPECTIONS,,,,,,,INSTALLED 6-8-2012 AT 94.8 [30 HOUR WINDOW] [12 DAY WINDOW],9/16/2025,0,,,,0,12,300,0,0,0,,12,30,,,,9/16/2026,,300,,,,,,,,22,,6,,288.9,,,,,,,,No,10+ Days,,9/16/2026,,,,,,,,,,,
N291HC,IHC Health Services,2/25/2026,5886.7,20615,25 CM25-02,Airframe,5886.7,,20615,,INSPECTION,,,,GVI OF THE FULL HOIST CABLE LENGTH FOR DAMAGE AND CONDITION,0B-B-25-91-01-00A-281A-A,,,,,,Hoist 3HRL4ASSY44316 SN 00374,9/15/2025,5693.6,19852,,,0,0,500,0,0,0,,,,,,,,,6193.6,,,,,,,,,,,,306.9,,,,,,,,No,10+ Days,,9/17/2026,,,,,,,,,,RII,
N291HC,IHC Health Services,2/25/2026,5886.7,20615,25 CM25-05,Airframe,5886.7,,20615,,INSPECTION,,,,HOIST FULL OUT AND FULL STOP LIMIT FUNCTION: OC TO ENSURE CORRECT OPERATION OF THE FUNCTION,0B-B-25-91-00-00A-320C-A,,,,,,Hoist 3HRL4ASSY44316 SN 00374,9/15/2025,5693.6,19852,,,0,0,500,0,0,0,,,,,,,,,6193.6,,,,,,,,,,,,306.9,,,,,,,,No,10+ Days,,9/17/2026,,,,,,,,,,RII,
N261HC,IHC Health Services,2/24/2026,6066,19320,05 1020,Airframe,6066,,19320,,INSPECTION,,,,3200 HOUR INSPECTION (SCHEDULED INSPECTION PROGRAM),0B-A-05-44-00-05A-00,,,,,,[60 HOUR WINDOW],6/11/2019,3174.3,,,,0,0,3200,0,0,0,,,60,,,,,,6374.3,,,,,,,,,,,,308.3,,,,,,,,No,10+ Days,,9/18/2026,,,,,,,,,,,
N251HC,IHC Health Services,2/24/2026,6040.5,16734,62 01,Airframe,6040.5,,16734,0,PART,Overhaul,RII,,(RII) MAIN ROTOR DAMPERS OVERHAUL - #1,,109-0112-39-105,MCR3574,,,,(RII) INSTRUCTIONS: VERIFY BLACK PHENOLIC BUMP STOP IS ORIENTED CORRECTLY.  P/N MUST BE ORIENTED TO READ LEFT TO RIGHT AND NOT UPSIDE DOWN. P/N IS  LOCATED ON THE  LOWER PORTION OF BUMP STOP,11/27/2023,5150.7,14112,,,0,0,1200,0,0,0,,,,,,,,,6350.7,,,,,,,,,,,,310.2,,,,,,,,No,10+ Days,,9/20/2026,,,,1199.8,0,,,,,RII,
N531HC,IHC Health Services,2/24/2026,3316.2,11042,28 DT28-01.1,Airframe,3316.2,,11042,92,PART,None,RII,,(RII) FUEL FILTER ELEMENT - DISCARD [28-01] - #1,,1743645-02,7365896660,,,,,1/5/2026,3228.5,10685,,92,0,12,400,0,0,0,2,,30,,,,1/31/2027,,3628.5,,,,,,,,6,,11,,312.3,,,,,,,,No,10+ Days,,9/21/2026,0,,,0,,,0,,,RII,
N531HC,IHC Health Services,2/24/2026,3316.2,11042,28 DT28-01.2,Airframe,3316.2,,11042,92,PART,None,RII,,(RII) FUEL FILTER ELEMENT - DISCARD [28-01] - #2,,1743645-02,7365896660,,,,,1/5/2026,3228.5,10685,,92,0,12,400,0,0,0,2,,30,,,,1/31/2027,,3628.5,,,,,,,,6,,11,,312.3,,,,,,,,No,10+ Days,,9/21/2026,0,,,0,,,0,,,RII,
N251HC,IHC Health Services,2/24/2026,6040.5,16734,05 1015,Airframe,6040.5,,16734,0,INSPECTION,,,,800 HOUR INSPECTION (SCHEDULED INSPECTION PROGRAM),0B-A-05-44-00-04A-00,,,,,,[30 HOUR WINDOW],11/23/2024,5553.9,15251,,,0,0,800,0,0,0,,,30,,,,,,6353.9,,,,,,,,,,,,313.4,,,,,,,,No,10+ Days,,9/22/2026,,,,,,,,,,,
N251HC,IHC Health Services,2/24/2026,6040.5,16734,05 72 1000.8,Engine 1,2059.7,5968,,,INSPECTION,,,,NO. 1 ENGINE - 800 HOUR INSPECTION - COMPLETE,,,,,,,,11/23/2024,1573.1,,4485,,0,0,800,,,,0,0,80,,,,,,2373.1,,,,,,,,,,,,313.4,,,,,,,,No,10+ Days,,9/22/2026,,,,,,,,,,,
N251HC,IHC Health Services,2/24/2026,6040.5,16734,05 72 1000.8,Engine 2,2767.7,7309,,,INSPECTION,,,,NO. 2 ENGINE - 800 HOUR INSPECTION - COMPLETE,,,,,,,,11/23/2024,2281.1,,,,0,0,800,,,,0,0,80,,,,,,3081.1,,,,,,,,,,,,313.4,,,,,,,,No,10+ Days,,9/22/2026,,,,,,,,,,,
N251HC,IHC Health Services,2/24/2026,6040.5,16734,23 CM23-02,Airframe,6040.5,,16734,0,INSPECTION,,,,COMMUNICATION - OPS CHECK OF VHF GUARDED EMERGENCY SWITCH - [CMR 23- 02],,,,,,,,11/19/2024,5553.9,15251,,,0,0,800,0,0,0,,,,,,,,,6353.9,,,,,,,,,,,,313.4,,,,,,,,No,10+ Days,,9/22/2026,,,,,,,,,,,
N251HC,IHC Health Services,2/24/2026,6040.5,16734,24 CM24-04,Airframe,6040.5,,16734,0,INSPECTION,,,,ELECTRICAL POWER - DO AN OPERATION TEST OF TRIP CAPABILITIES OF GCU1 AND GCU2 FIELD RELAYS (KFR) FOR DORMANT FAILURES - CERTIFICATION MAINTENANCE REQUIREMENTS [24-04],,,,,,,,11/23/2024,5553.9,15251,,,0,0,800,0,0,0,,,,,,,,,6353.9,,,,,,,,,,,,313.4,,,,,,,,No,10+ Days,,9/22/2026,,,,,,,,,,,
N251HC,IHC Health Services,2/24/2026,6040.5,16734,29 01[116],Airframe,6040.5,,16734,0,INSPECTION,,RII,Service,(RII) NUMBER 1 HYD FILTER ELEMENTS - CLEAN,,,,,,,,11/19/2024,5553.9,15251,,,0,0,800,0,0,0,,,30,,,,,,6353.9,,,,,,,,,,,,313.4,,,,,,,,No,10+ Days,,9/22/2026,,,,,,,,,,RII,
N251HC,IHC Health Services,2/24/2026,6040.5,16734,29 02[117],Airframe,6040.5,,16734,0,INSPECTION,,RII,Service,(RII) NUMBER HYD 2 FILTER ELEMENTS - CLEAN,,,,,,,,11/19/2024,5553.9,15251,,,0,0,800,0,0,0,,,30,,,,,,6353.9,,,,,,,,,,,,313.4,,,,,,,,No,10+ Days,,9/22/2026,,,,,,,,,,RII,
